work_order_id,turnaround_id,unit,discipline,job_type,work_category,on_critical_path,contractor,planned_start,planned_finish,actual_start,actual_finish,planned_hours,actual_hours,crew_size,planned_cost,actual_cost,material_cost_planned,material_cost_actual,material_ready_on_time,rework_flag,safety_standdown_hours,primary_delay_reason
WO-00541,TAR-2023-HCU,Hydrocracker Unit,Piping,Cleaning,Planned,N,In-House Maintenance,2023-05-26,2023-06-02,2023-05-27,2023-06-03,98.4,100.1,4,12578.0,12749.0,2688.0,2688.0,Y,N,0.0,On Plan
WO-00542,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Inspection,Planned,N,Northgate Industrial,2023-05-25,2023-06-08,2023-05-25,2023-06-11,117.3,139.3,10,24350.0,27818.0,5857.0,5857.0,Y,N,0.0,Permit / Isolation Wait
WO-00543,TAR-2023-HCU,Hydrocracker Unit,Catalyst Handling,Repair,Planned,N,Apex Turnaround Services,2023-05-13,2023-05-22,2023-05-13,2023-05-23,109.6,122.7,5,15122.0,16578.0,2939.0,2939.0,Y,N,0.0,Permit / Isolation Wait
WO-00544,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Cleaning,Planned,N,Delta Mechanical Ltd,2023-06-03,2023-06-11,2023-06-03,2023-06-12,144.2,165.7,2,22317.0,25063.0,3901.0,3901.0,Y,N,0.0,Permit / Isolation Wait
WO-00545,TAR-2023-HCU,Hydrocracker Unit,Piping,Repair,Planned,N,Northgate Industrial,2023-05-10,2023-05-20,2023-05-10,2023-05-20,87.4,77.9,12,12510.0,11551.0,3684.0,3684.0,Y,N,0.0,On Plan
WO-00546,TAR-2023-HCU,Hydrocracker Unit,Insulation,Overhaul,Discovery,N,In-House Maintenance,2023-05-10,2023-05-14,2023-05-11,2023-05-19,70.1,135.8,6,6136.0,10735.0,1427.0,1613.0,N,N,0.0,Scope Growth / Discovery
WO-00547,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Inspection,Planned,N,Northgate Industrial,2023-06-07,2023-06-08,2023-06-07,2023-06-08,15.9,16.8,7,2986.0,3260.0,506.0,640.0,N,N,0.0,Material Delay
WO-00548,TAR-2023-HCU,Hydrocracker Unit,Piping,Inspection,Discovery,N,In-House Maintenance,2023-06-06,2023-06-22,2023-06-06,2023-06-27,204.7,269.8,9,26803.0,34636.0,6308.0,7623.0,N,N,0.0,Scope Growth / Discovery
WO-00549,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Replacement,Discovery,N,Apex Turnaround Services,2023-06-06,2023-06-15,2023-06-06,2023-06-21,161.0,267.9,8,27084.0,42045.0,4553.0,4553.0,Y,N,2.7,Scope Growth / Discovery
WO-00550,TAR-2023-HCU,Hydrocracker Unit,Catalyst Handling,Repair,Planned,N,Apex Turnaround Services,2023-05-20,2023-05-30,2023-05-21,2023-06-02,160.2,199.5,13,24300.0,30004.0,7791.0,9445.0,N,N,0.0,Material Delay
WO-00551,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Inspection,Discovery,Y,Sterling TAR Contractors,2023-06-07,2023-06-11,2023-06-08,2023-06-12,72.69798926106373,54.2,11,11793.0,9494.0,2760.0,2760.0,Y,N,0.0,On Plan
WO-00552,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Replacement,Discovery,Y,Delta Mechanical Ltd,2023-06-03,2023-06-09,2023-06-04,2023-06-15,95.16140260008865,178.2,6,15430.0,28266.0,1148.0,1521.0,N,N,0.0,Scope Growth / Discovery
WO-00553,TAR-2023-HCU,Hydrocracker Unit,Insulation,Repair,Planned,N,Sterling TAR Contractors,2023-06-09,2023-06-11,2023-06-10,2023-06-12,35.0,37.2,8,4288.0,4445.0,1793.0,1793.0,Y,N,0.0,Inspection Hold
WO-00554,TAR-2023-HCU,Hydrocracker Unit,Valves,Overhaul,Emergent,N,Sterling TAR Contractors,2023-06-08,2023-06-12,2023-06-08,2023-06-17,50.8,109.8,12,6750.0,13637.0,1000.0,1208.0,N,N,0.0,Scope Growth / Discovery
WO-00555,TAR-2023-HCU,Hydrocracker Unit,Piping,Inspection,Planned,N,Delta Mechanical Ltd,2023-05-13,2023-05-15,2023-05-13,2023-05-16,37.1,48.6,11,5119.0,6594.0,1611.0,1998.0,N,N,0.0,Material Delay
WO-00556,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Inspection,Discovery,N,Northgate Industrial,2023-05-27,2023-06-03,2023-05-27,2023-06-03,128.3,130.2,10,19633.0,20372.0,1627.0,2099.0,N,N,0.0,On Plan
WO-00557,TAR-2023-HCU,Hydrocracker Unit,Electrical,Inspection,Planned,N,Sterling TAR Contractors,2023-05-21,2023-05-28,2023-05-22,2023-05-31,127.7,161.0,5,20336.0,24537.0,4226.0,4226.0,Y,N,0.0,Inspection Hold
WO-00558,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Cleaning,Planned,N,Apex Turnaround Services,2023-05-29,2023-06-08,2023-05-30,2023-06-11,86.7,106.3,2,12632.0,15124.0,1609.0,1609.0,Y,N,0.0,Permit / Isolation Wait
WO-00559,TAR-2023-HCU,Hydrocracker Unit,Valves,Repair,Planned,N,Delta Mechanical Ltd,2023-06-04,2023-06-08,2023-06-05,2023-06-10,47.9,60.6,10,5703.0,7088.0,482.0,482.0,Y,N,0.0,Inspection Hold
WO-00560,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Cleaning,Discovery,N,Northgate Industrial,2023-05-20,2023-05-22,2023-05-21,2023-05-24,44.9,73.7,3,7601.0,12206.0,614.0,738.0,N,N,13.4,Scope Growth / Discovery
WO-00561,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Cleaning,Planned,N,Apex Turnaround Services,2023-05-22,2023-06-03,2023-05-23,2023-06-07,199.9,253.4,12,33888.0,41685.0,4756.0,4756.0,Y,N,0.0,Labor Productivity
WO-00562,TAR-2023-HCU,Hydrocracker Unit,Valves,Repair,Planned,Y,In-House Maintenance,2023-05-19,2023-05-20,2023-05-19,2023-05-20,13.690290416294742,10.8,11,2289.0,1952.0,690.0,690.0,Y,N,0.0,On Plan
WO-00563,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Inspection,Discovery,Y,Apex Turnaround Services,2023-05-14,2023-05-20,2023-05-14,2023-05-27,66.32029930421129,144.9,10,9012.0,18196.0,1260.0,1260.0,Y,N,14.7,Scope Growth / Discovery
WO-00564,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Inspection,Emergent,N,Sterling TAR Contractors,2023-06-04,2023-06-09,2023-06-04,2023-06-17,72.6,184.7,4,11888.0,26611.0,2569.0,2902.0,N,N,0.0,Scope Growth / Discovery
WO-00565,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Repair,Planned,N,Sterling TAR Contractors,2023-05-15,2023-05-21,2023-05-15,2023-05-22,91.4,111.2,12,16161.0,18830.0,3842.0,3842.0,Y,N,0.0,Labor Productivity
WO-00566,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Replacement,Planned,N,In-House Maintenance,2023-05-25,2023-05-26,2023-05-25,2023-05-26,21.0,22.3,12,3910.0,4095.0,917.0,917.0,Y,N,0.0,Labor Productivity
WO-00567,TAR-2023-HCU,Hydrocracker Unit,Valves,Repair,Planned,N,In-House Maintenance,2023-05-27,2023-05-31,2023-05-28,2023-06-01,40.2,42.2,8,5137.0,5534.0,511.0,678.0,N,N,0.0,On Plan
WO-00568,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Repair,Discovery,N,Sterling TAR Contractors,2023-05-31,2023-06-04,2023-06-01,2023-06-06,81.3,98.9,7,13919.0,16595.0,1561.0,1561.0,Y,N,0.0,Scope Growth / Discovery
WO-00569,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Replacement,Planned,N,Delta Mechanical Ltd,2023-06-05,2023-06-11,2023-06-05,2023-06-12,58.9,68.5,5,8360.0,9473.0,1529.0,1529.0,Y,N,0.0,Labor Productivity
WO-00570,TAR-2023-HCU,Hydrocracker Unit,Valves,Repair,Planned,N,Northgate Industrial,2023-06-09,2023-06-13,2023-06-10,2023-06-15,59.2,72.5,4,9701.0,11229.0,2897.0,2897.0,Y,N,0.0,Permit / Isolation Wait
WO-00571,TAR-2023-HCU,Hydrocracker Unit,Catalyst Handling,Cleaning,Emergent,N,Delta Mechanical Ltd,2023-05-13,2023-05-16,2023-05-14,2023-05-20,55.7,109.6,4,6194.0,11827.0,373.0,373.0,Y,N,0.0,Scope Growth / Discovery
WO-00572,TAR-2023-HCU,Hydrocracker Unit,Piping,Inspection,Planned,N,Delta Mechanical Ltd,2023-05-24,2023-05-28,2023-05-25,2023-05-31,44.5,72.3,7,4836.0,7531.0,800.0,974.0,N,N,0.0,Material Delay
WO-00573,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Replacement,Planned,N,Northgate Industrial,2023-05-12,2023-05-23,2023-05-13,2023-05-28,99.1,132.9,11,17174.0,21911.0,5075.0,5685.0,N,N,0.0,Material Delay
WO-00574,TAR-2023-HCU,Hydrocracker Unit,Piping,Overhaul,Discovery,N,Delta Mechanical Ltd,2023-05-09,2023-05-18,2023-05-09,2023-05-29,144.8,327.6,7,18711.0,35888.0,5105.0,5105.0,Y,Y,0.0,Scope Growth / Discovery
WO-00575,TAR-2023-HCU,Hydrocracker Unit,Piping,Repair,Planned,N,In-House Maintenance,2023-05-22,2023-06-02,2023-05-22,2023-06-02,107.2,99.8,13,15191.0,14446.0,4406.0,4406.0,Y,N,0.0,On Plan
WO-00576,TAR-2023-HCU,Hydrocracker Unit,Electrical,Replacement,Planned,N,Apex Turnaround Services,2023-05-29,2023-06-02,2023-05-30,2023-06-03,56.2,56.2,11,9940.0,9940.0,2401.0,2401.0,Y,N,0.0,On Plan
WO-00577,TAR-2023-HCU,Hydrocracker Unit,Civil,Replacement,Discovery,Y,Sterling TAR Contractors,2023-05-24,2023-08-06,2023-05-24,2023-09-12,882.2755793573502,1324.9,5,107184.0,155097.0,37943.0,51119.0,N,Y,0.0,Scope Growth / Discovery
WO-00578,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Cleaning,Planned,N,Delta Mechanical Ltd,2023-05-30,2023-06-04,2023-05-30,2023-06-09,76.3,158.6,9,10245.0,20887.0,478.0,584.0,N,Y,0.0,Material Delay
WO-00579,TAR-2023-HCU,Hydrocracker Unit,Scaffolding,Repair,Discovery,N,Apex Turnaround Services,2023-06-05,2023-06-09,2023-06-06,2023-06-13,36.3,64.7,10,3948.0,5998.0,1328.0,1328.0,Y,Y,0.0,Scope Growth / Discovery
WO-00580,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Repair,Planned,N,Sterling TAR Contractors,2023-05-31,2023-06-27,2023-06-01,2023-07-04,371.4,458.9,11,56293.0,66805.0,11671.0,11671.0,Y,N,15.8,Safety Stand-down
WO-00581,TAR-2023-HCU,Hydrocracker Unit,Insulation,Inspection,Planned,N,Northgate Industrial,2023-06-09,2023-06-17,2023-06-10,2023-06-18,66.3,64.0,12,6330.0,6170.0,1713.0,1713.0,Y,N,0.0,On Plan
WO-00582,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Cleaning,Discovery,N,Sterling TAR Contractors,2023-05-29,2023-06-05,2023-05-29,2023-06-09,95.4,144.5,10,18599.0,25851.0,4509.0,4509.0,Y,N,0.0,Scope Growth / Discovery
WO-00583,TAR-2023-HCU,Hydrocracker Unit,Piping,Repair,Discovery,N,Sterling TAR Contractors,2023-05-14,2023-05-19,2023-05-14,2023-05-22,68.1,103.3,7,9886.0,13320.0,3241.0,3241.0,Y,N,0.0,Scope Growth / Discovery
WO-00584,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Cleaning,Planned,N,Northgate Industrial,2023-05-26,2023-06-05,2023-05-27,2023-06-08,142.5,173.1,11,22226.0,25819.0,5494.0,5494.0,Y,N,0.0,Permit / Isolation Wait
WO-00585,TAR-2023-HCU,Hydrocracker Unit,Piping,Cleaning,Planned,N,In-House Maintenance,2023-06-01,2023-07-18,2023-06-02,2023-07-19,429.5,342.7,3,53378.0,45136.0,12596.0,12596.0,Y,N,0.0,On Plan
WO-00586,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Inspection,Planned,N,Sterling TAR Contractors,2023-05-18,2023-06-03,2023-05-18,2023-06-05,188.5,211.7,9,29811.0,32958.0,4244.0,4244.0,Y,N,0.0,Labor Productivity
WO-00587,TAR-2023-HCU,Hydrocracker Unit,Electrical,Replacement,Planned,N,Apex Turnaround Services,2023-05-24,2023-06-01,2023-05-24,2023-06-01,133.7,138.7,10,21084.0,21717.0,4149.0,4149.0,Y,N,0.0,On Plan
WO-00588,TAR-2023-HCU,Hydrocracker Unit,Insulation,Repair,Emergent,N,Delta Mechanical Ltd,2023-05-14,2023-05-15,2023-05-15,2023-05-17,17.4,26.2,8,1497.0,2109.0,286.0,286.0,Y,N,0.0,Scope Growth / Discovery
WO-00589,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Repair,Emergent,N,Northgate Industrial,2023-05-29,2023-06-03,2023-05-29,2023-06-06,95.4,155.7,8,12464.0,19587.0,1581.0,1824.0,N,N,0.0,Scope Growth / Discovery
WO-00590,TAR-2023-HCU,Hydrocracker Unit,Piping,Overhaul,Planned,N,In-House Maintenance,2023-05-25,2023-06-04,2023-05-26,2023-06-05,164.0,127.1,12,18783.0,15333.0,3449.0,3449.0,Y,N,0.0,On Plan
WO-00591,TAR-2023-HCU,Hydrocracker Unit,Scaffolding,Cleaning,Discovery,N,Delta Mechanical Ltd,2023-05-28,2023-06-07,2023-05-29,2023-06-19,182.1,391.0,5,21304.0,35864.0,8612.0,8612.0,Y,N,0.0,Scope Growth / Discovery
WO-00592,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Replacement,Planned,N,In-House Maintenance,2023-05-11,2023-05-13,2023-05-12,2023-05-14,40.5,49.4,12,7417.0,8573.0,2157.0,2157.0,Y,N,0.0,Permit / Isolation Wait
WO-00593,TAR-2023-HCU,Hydrocracker Unit,Scaffolding,Replacement,Discovery,N,In-House Maintenance,2023-06-09,2023-06-13,2023-06-10,2023-06-15,58.9,78.6,11,6126.0,7457.0,2148.0,2148.0,Y,N,0.0,Scope Growth / Discovery
WO-00594,TAR-2023-HCU,Hydrocracker Unit,Civil,Replacement,Planned,N,Northgate Industrial,2023-05-08,2023-05-19,2023-05-09,2023-05-23,115.8,145.8,2,12044.0,15212.0,2633.0,3363.0,N,N,0.0,Material Delay
WO-00595,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Inspection,Planned,N,In-House Maintenance,2023-05-29,2023-06-08,2023-05-29,2023-06-10,101.0,124.6,10,18452.0,21898.0,3702.0,3702.0,Y,N,0.0,Inspection Hold
WO-00596,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Repair,Planned,N,Northgate Industrial,2023-05-23,2023-05-28,2023-05-23,2023-05-28,87.9,95.0,13,16789.0,17767.0,4681.0,4681.0,Y,N,0.0,Inspection Hold
WO-00597,TAR-2023-HCU,Hydrocracker Unit,Valves,Inspection,Discovery,N,Apex Turnaround Services,2023-05-10,2023-05-14,2023-05-10,2023-05-19,48.5,112.2,9,5947.0,12919.0,791.0,991.0,N,N,0.0,Scope Growth / Discovery
WO-00598,TAR-2023-HCU,Hydrocracker Unit,Valves,Inspection,Emergent,N,Sterling TAR Contractors,2023-05-09,2023-05-17,2023-05-10,2023-05-30,94.5,235.6,4,15071.0,31186.0,4699.0,5327.0,N,N,0.0,Scope Growth / Discovery
WO-00599,TAR-2023-HCU,Hydrocracker Unit,Valves,Overhaul,Planned,N,Delta Mechanical Ltd,2023-05-08,2023-05-18,2023-05-09,2023-05-23,137.2,193.6,6,20984.0,27369.0,5452.0,5452.0,Y,N,0.0,Permit / Isolation Wait
WO-00600,TAR-2023-HCU,Hydrocracker Unit,Electrical,Replacement,Planned,Y,Northgate Industrial,2023-05-30,2023-06-04,2023-05-30,2023-06-05,57.857216616067845,71.8,10,10044.0,11996.0,2610.0,2771.0,N,N,0.0,Material Delay
WO-00601,TAR-2023-HCU,Hydrocracker Unit,Piping,Repair,Emergent,Y,Apex Turnaround Services,2023-06-05,2023-06-08,2023-06-06,2023-06-09,50.81258590219223,44.9,10,7542.0,6937.0,2338.0,2338.0,Y,N,0.0,On Plan
WO-00602,TAR-2023-HCU,Hydrocracker Unit,Catalyst Handling,Cleaning,Planned,N,Sterling TAR Contractors,2023-06-04,2023-06-09,2023-06-05,2023-06-10,83.0,80.3,4,11520.0,11245.0,3082.0,3082.0,Y,N,0.0,On Plan
WO-00603,TAR-2023-HCU,Hydrocracker Unit,Catalyst Handling,Replacement,Planned,N,Sterling TAR Contractors,2023-05-22,2023-05-25,2023-05-23,2023-05-27,61.8,91.0,11,7160.0,10250.0,622.0,622.0,Y,N,0.0,Permit / Isolation Wait
WO-00604,TAR-2023-HCU,Hydrocracker Unit,Electrical,Inspection,Planned,N,Northgate Industrial,2023-05-29,2023-06-11,2023-05-30,2023-06-13,156.9,165.9,2,23290.0,24472.0,2683.0,2683.0,Y,N,0.0,Labor Productivity
WO-00605,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Repair,Planned,N,In-House Maintenance,2023-05-11,2023-05-20,2023-05-12,2023-05-21,95.0,96.4,12,16676.0,16850.0,4858.0,4858.0,Y,N,0.0,On Plan
WO-00606,TAR-2023-HCU,Hydrocracker Unit,Piping,Repair,Planned,N,Delta Mechanical Ltd,2023-05-10,2023-05-26,2023-05-10,2023-05-26,310.7,286.6,5,45016.0,42570.0,13491.0,13491.0,Y,N,0.0,On Plan
WO-00607,TAR-2023-HCU,Hydrocracker Unit,Insulation,Inspection,Planned,N,In-House Maintenance,2023-05-26,2023-06-28,2023-05-26,2023-07-03,459.9,530.9,9,46891.0,52045.0,13505.0,13505.0,Y,N,0.0,Labor Productivity
WO-00608,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Repair,Discovery,N,In-House Maintenance,2023-05-09,2023-05-20,2023-05-10,2023-05-27,152.8,238.5,10,27356.0,40579.0,3781.0,3781.0,Y,N,0.0,Scope Growth / Discovery
WO-00609,TAR-2023-HCU,Hydrocracker Unit,Valves,Overhaul,Planned,Y,In-House Maintenance,2023-06-08,2023-06-15,2023-06-09,2023-06-17,60.9190075788935,68.5,9,7614.0,8453.0,868.0,868.0,Y,N,0.0,Inspection Hold
WO-00610,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Replacement,Planned,N,Sterling TAR Contractors,2023-05-28,2023-05-31,2023-05-28,2023-06-01,32.2,41.0,2,5862.0,7081.0,1403.0,1403.0,Y,N,0.0,Labor Productivity
WO-00611,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Repair,Planned,N,Northgate Industrial,2023-05-29,2023-07-04,2023-05-29,2023-07-06,590.2,623.0,3,112166.0,117224.0,21150.0,21150.0,Y,N,0.0,Inspection Hold
WO-00612,TAR-2023-HCU,Hydrocracker Unit,Piping,Cleaning,Planned,N,In-House Maintenance,2023-05-22,2023-05-29,2023-05-23,2023-05-30,132.5,137.3,13,19230.0,19675.0,6946.0,6946.0,Y,N,0.0,On Plan
WO-00613,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Repair,Planned,N,Apex Turnaround Services,2023-05-09,2023-05-13,2023-05-09,2023-05-14,48.6,62.7,8,9867.0,12053.0,2333.0,2333.0,Y,N,0.0,Inspection Hold
WO-00614,TAR-2023-HCU,Hydrocracker Unit,Piping,Replacement,Discovery,N,In-House Maintenance,2023-05-11,2023-05-17,2023-05-11,2023-05-20,96.8,151.8,2,10883.0,16273.0,1395.0,1395.0,Y,N,0.0,Scope Growth / Discovery
WO-00615,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Replacement,Planned,N,Northgate Industrial,2023-05-08,2023-05-14,2023-05-09,2023-05-18,85.7,132.1,13,15786.0,23684.0,3914.0,5384.0,N,N,0.0,Material Delay
WO-00616,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Inspection,Planned,N,Apex Turnaround Services,2023-05-19,2023-05-23,2023-05-20,2023-05-24,68.8,74.0,5,13164.0,13937.0,2946.0,2946.0,Y,N,0.0,Labor Productivity
WO-00617,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Repair,Planned,N,Delta Mechanical Ltd,2023-06-09,2023-06-17,2023-06-10,2023-06-24,67.2,119.6,4,12991.0,21815.0,2739.0,3569.0,N,Y,0.0,Material Delay
WO-00618,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Repair,Planned,N,Northgate Industrial,2023-05-17,2023-05-21,2023-05-18,2023-05-24,51.7,72.5,5,8696.0,12091.0,1610.0,2154.0,N,N,0.0,Material Delay
WO-00619,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Inspection,Planned,N,Delta Mechanical Ltd,2023-05-21,2023-05-27,2023-05-22,2023-06-03,82.6,158.4,4,13898.0,23813.0,3415.0,3709.0,N,Y,0.0,Material Delay
WO-00620,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Repair,Planned,N,Delta Mechanical Ltd,2023-05-12,2023-05-17,2023-05-12,2023-05-18,73.6,92.5,3,12866.0,15474.0,2707.0,2707.0,Y,N,15.3,Safety Stand-down
WO-00621,TAR-2023-HCU,Hydrocracker Unit,Insulation,Cleaning,Planned,N,Northgate Industrial,2023-05-13,2023-05-28,2023-05-13,2023-05-30,182.2,205.3,12,19554.0,22422.0,7061.0,8345.0,N,N,0.0,Material Delay
WO-00622,TAR-2023-HCU,Hydrocracker Unit,Inspection/NDT,Inspection,Planned,N,Sterling TAR Contractors,2023-05-21,2023-05-24,2023-05-21,2023-05-24,34.7,37.3,9,5840.0,6216.0,825.0,825.0,Y,N,0.0,Inspection Hold
WO-00623,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Replacement,Planned,N,Northgate Industrial,2023-06-03,2023-06-12,2023-06-04,2023-06-14,115.2,134.2,3,18975.0,21171.0,5659.0,5659.0,Y,N,0.0,Permit / Isolation Wait
WO-00624,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Repair,Emergent,N,Northgate Industrial,2023-05-27,2023-05-29,2023-05-28,2023-05-31,42.3,56.3,6,6478.0,8111.0,1542.0,1542.0,Y,N,0.0,Scope Growth / Discovery
WO-00625,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Overhaul,Planned,N,Sterling TAR Contractors,2023-06-09,2023-06-11,2023-06-09,2023-06-11,33.9,36.7,8,5580.0,5917.0,1492.0,1492.0,Y,N,0.0,Inspection Hold
WO-00626,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Cleaning,Planned,N,Apex Turnaround Services,2023-05-18,2023-05-21,2023-05-19,2023-05-22,32.5,37.0,10,5502.0,6062.0,1456.0,1456.0,Y,N,0.0,Permit / Isolation Wait
WO-00627,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Replacement,Planned,N,Sterling TAR Contractors,2023-05-08,2023-05-21,2023-05-09,2023-05-28,108.0,160.4,4,16099.0,23319.0,2222.0,2709.0,N,N,0.0,Material Delay
WO-00628,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Rotating),Repair,Planned,N,Apex Turnaround Services,2023-05-23,2023-05-31,2023-05-23,2023-05-31,88.6,92.3,3,16463.0,17011.0,3320.0,3320.0,Y,N,9.6,On Plan
WO-00629,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Cleaning,Planned,N,Delta Mechanical Ltd,2023-06-02,2023-06-05,2023-06-02,2023-06-06,32.8,41.4,12,5303.0,6301.0,1496.0,1496.0,Y,N,0.0,Labor Productivity
WO-00630,TAR-2023-HCU,Hydrocracker Unit,Scaffolding,Inspection,Discovery,N,In-House Maintenance,2023-05-29,2023-06-11,2023-05-30,2023-06-12,205.8,165.0,3,24480.0,21591.0,9909.0,9909.0,Y,N,0.0,On Plan
WO-00631,TAR-2023-HCU,Hydrocracker Unit,Scaffolding,Repair,Planned,N,Sterling TAR Contractors,2023-05-27,2023-06-01,2023-05-27,2023-06-01,86.5,79.8,6,7560.0,7091.0,1500.0,1500.0,Y,N,0.0,On Plan
WO-00632,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Inspection,Discovery,N,In-House Maintenance,2023-05-24,2023-05-30,2023-05-25,2023-06-02,59.4,74.3,6,7733.0,9508.0,658.0,658.0,Y,N,0.0,Scope Growth / Discovery
WO-00633,TAR-2023-HCU,Hydrocracker Unit,Valves,Inspection,Emergent,N,Apex Turnaround Services,2023-05-14,2023-05-24,2023-05-14,2023-06-05,143.5,322.5,2,22976.0,45009.0,6868.0,8808.0,N,N,0.0,Scope Growth / Discovery
WO-00634,TAR-2023-HCU,Hydrocracker Unit,Valves,Cleaning,Planned,N,In-House Maintenance,2023-05-23,2023-06-01,2023-05-23,2023-06-04,104.0,136.7,7,15029.0,18587.0,3712.0,3712.0,Y,N,0.0,Inspection Hold
WO-00635,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Inspection,Emergent,N,Apex Turnaround Services,2023-05-21,2023-05-26,2023-05-21,2023-06-05,54.0,166.2,9,8488.0,23039.0,1565.0,1731.0,N,N,0.0,Scope Growth / Discovery
WO-00636,TAR-2023-HCU,Hydrocracker Unit,Electrical,Repair,Planned,N,Delta Mechanical Ltd,2023-05-20,2023-05-25,2023-05-21,2023-05-28,85.0,110.5,12,13887.0,17090.0,3210.0,3210.0,Y,N,0.0,Inspection Hold
WO-00637,TAR-2023-HCU,Hydrocracker Unit,Insulation,Replacement,Planned,N,Sterling TAR Contractors,2023-05-20,2023-05-24,2023-05-20,2023-05-24,71.5,72.0,9,7071.0,7106.0,2100.0,2100.0,Y,N,0.0,On Plan
WO-00638,TAR-2023-HCU,Hydrocracker Unit,Electrical,Overhaul,Discovery,N,Northgate Industrial,2023-05-22,2023-05-24,2023-05-22,2023-05-25,31.6,42.2,7,5165.0,6426.0,1408.0,1408.0,Y,N,0.0,Scope Growth / Discovery
WO-00639,TAR-2023-HCU,Hydrocracker Unit,Valves,Repair,Planned,N,Northgate Industrial,2023-05-14,2023-05-20,2023-05-14,2023-05-20,92.7,97.4,13,12743.0,13252.0,2701.0,2701.0,Y,N,0.0,Labor Productivity
WO-00640,TAR-2023-HCU,Hydrocracker Unit,Mechanical (Static/Vessels),Cleaning,Emergent,N,Northgate Industrial,2023-06-04,2023-06-07,2023-06-04,2023-06-10,42.5,89.8,10,5417.0,11069.0,451.0,577.0,N,N,0.0,Scope Growth / Discovery
WO-00641,TAR-2023-HCU,Hydrocracker Unit,Piping,Inspection,Planned,N,Sterling TAR Contractors,2023-06-07,2023-06-10,2023-06-08,2023-06-11,43.4,40.1,11,6080.0,5750.0,1731.0,1731.0,Y,N,0.0,On Plan
WO-00642,TAR-2023-HCU,Hydrocracker Unit,Valves,Replacement,Planned,N,Apex Turnaround Services,2023-06-03,2023-06-08,2023-06-03,2023-06-08,78.0,73.7,12,9774.0,9294.0,1051.0,1051.0,Y,N,0.0,On Plan
WO-00643,TAR-2023-HCU,Hydrocracker Unit,Piping,Inspection,Planned,N,Northgate Industrial,2023-05-29,2023-06-02,2023-05-29,2023-06-03,71.9,82.4,6,11116.0,12165.0,3934.0,3934.0,Y,N,0.0,Labor Productivity
WO-00644,TAR-2023-HCU,Hydrocracker Unit,Instrumentation,Inspection,Discovery,N,Apex Turnaround Services,2023-05-12,2023-05-16,2023-05-13,2023-05-19,44.2,63.8,5,8145.0,10874.0,1993.0,1993.0,Y,N,0.0,Scope Growth / Discovery
